,country,city,lat,lon,members,cluster,country2continent
8347,Germany,Berlin,52.52000046,13.38000011,1042,Purple (Software/Web/Mobile Development),EU
8350,Slovenia,Ljubljana,46.06000137,14.51000023,524,Purple (Software/Web/Mobile Development),EU
8353,Spain,Madrid,40.41999817,-3.710000038,659,Purple (Software/Web/Mobile Development),EU
8354,Poland,Kraków,50.06000137,19.95999908,236,Purple (Software/Web/Mobile Development),EU
8355,Sweden,Norrköping,58.59999847,16.17000008,233,Purple (Software/Web/Mobile Development),EU
8357,Hungary,Budapest,47.50999832,19.07999992,707,Purple (Software/Web/Mobile Development),EU
8360,Croatia,Zagreb,45.79999924,15.97000027,313,Purple (Software/Web/Mobile Development),EU
8361,United Kingdom,Bristol,51.45000076,-2.599999905,1085,Purple (Software/Web/Mobile Development),EU
8366,United Kingdom,London,51.52000046,-0.07,259,Purple (Software/Web/Mobile Development),EU
8371,Germany,München,48.13999939,11.57999992,392,"Aqua (Online Marketing, WordPress)",EU
8374,Sweden,Gothenburg,57.72000122,12.01000023,664,"Blue (Robotics, Arduino, DiY)",EU
8382,Poland,Gliwice,50.31000137,18.67000008,41,"Gray (Agile, Scrum)",EU
8383,Germany,München,48.13999939,11.57999992,1082,"Gray (Agile, Scrum)",EU
8384,France,Toulouse,43.61999893,1.4500000480000002,1249,"Gray (Agile, Scrum)",EU
8388,United Kingdom,London,51.50999832,-0.100000001,348,Purple (Software/Web/Mobile Development),EU
8393,Germany,Berlin,52.52000046,13.38000011,93,Purple (Software/Web/Mobile Development),EU
8394,United Kingdom,London,51.52000046,-0.129999995,173,Purple (Software/Web/Mobile Development),EU
8396,Poland,Bydgoszcz,53.11999893,18.01000023,265,Purple (Software/Web/Mobile Development),EU
8398,Finland,Helsinki,60.16999817,24.94000053,1769,"Blue (Robotics, Arduino, DiY)",EU
8399,Austria,Vienna,48.22000122,16.37000084,1833,Purple (Software/Web/Mobile Development),EU
8401,Italy,Padova,45.40999985,11.88000011,72,Orange (Big Data/Data Science),EU
8404,Spain,Madrid,40.41999817,-3.710000038,3432,Pink (DevOps/Cloud Computing),EU
8405,Spain,C√≥rdoba,37.88000107,-4.769999981000001,683,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8421,France,Lyon,45.75999832,4.829999924,709,"Aqua (Online Marketing, WordPress)",EU
8422,France,Paris,48.86000061,2.339999914,976,Orange (Big Data/Data Science),EU
8427,Germany,München,48.13999939,11.57999992,210,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8428,United Kingdom,London,51.52000046,-0.09000000400000001,462,Purple (Software/Web/Mobile Development),EU
8429,Finland,Helsinki,60.16999817,24.94000053,801,Purple (Software/Web/Mobile Development),EU
8431,Ireland,Cork,51.90000153,-8.470000267,91,"Blue (Robotics, Arduino, DiY)",EU
8434,Switzerland,Zürich,47.38000107,8.539999962000001,254,"Blue (Robotics, Arduino, DiY)",EU
8438,Spain,Barcelona,41.40000153,2.170000076,195,"Blue (Robotics, Arduino, DiY)",EU
8439,France,Paris,48.86000061,2.339999914,1041,"Blue (Robotics, Arduino, DiY)",EU
8440,Sweden,Stockholm,59.33000183,18.06999969,294,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8448,Switzerland,Olten,47.36999893,7.900000095,24,Purple (Software/Web/Mobile Development),EU
8450,United Kingdom,London,51.52000046,-0.09000000400000001,808,Purple (Software/Web/Mobile Development),EU
8451,United Kingdom,Bristol,51.45999908,-2.589999914,156,Purple (Software/Web/Mobile Development),EU
8452,Greece,Athens,37.97999954,23.72999954,34,Pink (DevOps/Cloud Computing),EU
8454,France,Paris,48.86000061,2.339999914,359,Purple (Software/Web/Mobile Development),EU
8459,United Kingdom,Brighton,50.83000183,-0.140000001,447,"Gray (Agile, Scrum)",EU
8465,Poland,Gdansk,54.36000061,18.63999939,1787,Pink (DevOps/Cloud Computing),EU
8466,Netherlands,Amsterdam,52.36999893,4.889999866,75,Pink (DevOps/Cloud Computing),EU
8468,Germany,Frankfurt,50.11999893,8.680000305,2279,Orange (Big Data/Data Science),EU
8475,France,Toulouse,43.61999893,1.4500000480000002,121,Orange (Big Data/Data Science),EU
8477,Portugal,Braga,41.54999924,-8.430000305,190,Purple (Software/Web/Mobile Development),EU
8478,Latvia,Riga,56.97000122,24.12999916,281,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
8479,Latvia,Riga,56.97000122,24.12999916,79,Purple (Software/Web/Mobile Development),EU
8482,Spain,Madrid,40.41999817,-3.710000038,4550,Orange (Big Data/Data Science),EU
8489,Spain,Sevilla,37.40000153,-5.9800000189999984,1331,"Aqua (Online Marketing, WordPress)",EU
8491,Italy,Milano,45.45999908,9.18999958,45,Purple (Software/Web/Mobile Development),EU
8493,Poland,Warsaw,52.25999832,21.02000046,1514,Purple (Software/Web/Mobile Development),EU
8494,Germany,Berlin,52.52000046,13.38000011,339,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8497,Germany,München,48.13999939,11.57999992,189,Purple (Software/Web/Mobile Development),EU
8498,Denmark,Copenhagen,55.68000031,12.56999969,240,Purple (Software/Web/Mobile Development),EU
8499,Denmark,Copenhagen,55.68000031,12.56999969,285,Purple (Software/Web/Mobile Development),EU
8504,Sweden,Gothenburg,57.72000122,12.01000023,751,Orange (Big Data/Data Science),EU
8506,United Kingdom,Southampton,50.93000031,-1.389999986,75,Purple (Software/Web/Mobile Development),EU
8510,Austria,Graz,47.08000183,15.42000008,298,Purple (Software/Web/Mobile Development),EU
8522,United Kingdom,Nottingham,52.95000076,-1.149999976,894,Purple (Software/Web/Mobile Development),EU
8524,"Macedonia, Republic of",Skopje,42.0,21.46999931,214,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
8525,Switzerland,Zürich,47.38000107,8.539999962000001,69,"Gray (Agile, Scrum)",EU
8531,Romania,Bucharest,44.43999863,26.10000038,805,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8534,France,Paris,48.86000061,2.339999914,5194,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8543,Norway,Oslo,59.90999985,10.75,82,Purple (Software/Web/Mobile Development),EU
8544,Netherlands,Utrecht,52.09999847,5.110000134,981,Purple (Software/Web/Mobile Development),EU
8547,United Kingdom,Northampton,52.24000168,-0.889999986,971,Purple (Software/Web/Mobile Development),EU
8554,"Moldova, Republic of",Chisinau,47.02999878,28.82999992,898,"Gray (Agile, Scrum)",EU
8555,United Kingdom,London,51.50999832,0.029999999,282,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8556,United Kingdom,Edinburgh,55.93999863,-3.200000048,678,Pink (DevOps/Cloud Computing),EU
8559,Switzerland,Geneva,46.20999908,6.139999866,504,"Blue (Robotics, Arduino, DiY)",EU
8567,Germany,Bonn,50.72999954,7.099999905,232,"Blue (Robotics, Arduino, DiY)",EU
8582,Netherlands,Amsterdam,52.36999893,4.889999866,904,"Gray (Agile, Scrum)",EU
8583,France,Lille,50.63999939,3.069999933,327,Orange (Big Data/Data Science),EU
8584,Poland,Torun,53.02000046,18.61000061,691,Purple (Software/Web/Mobile Development),EU
8585,Denmark,Copenhagen,55.68000031,12.56999969,152,"Gray (Agile, Scrum)",EU
8590,Spain,Madrid,40.41999817,-3.710000038,3656,Pink (DevOps/Cloud Computing),EU
8594,Switzerland,Zürich,47.38000107,8.539999962000001,199,"Gray (Agile, Scrum)",EU
8595,Switzerland,Zürich,47.38000107,8.539999962000001,1235,"Gray (Agile, Scrum)",EU
8596,United Kingdom,Manchester,53.47999954,-2.25,507,Pink (DevOps/Cloud Computing),EU
8597,United Kingdom,Edinburgh,55.95000076,-3.200000048,636,Pink (DevOps/Cloud Computing),EU
8598,United Kingdom,Liverpool,53.40999985,-2.980000019,50,Pink (DevOps/Cloud Computing),EU
8600,Norway,Oslo,59.90999985,10.75,905,Orange (Big Data/Data Science),EU
8601,France,Rennes,48.11000061,-1.679999948,1227,"Gray (Agile, Scrum)",EU
8605,Netherlands,Utrecht,52.09999847,5.110000134,441,Purple (Software/Web/Mobile Development),EU
8607,Germany,Berlin,52.52000046,13.38000011,609,"Gray (Agile, Scrum)",EU
8613,Italy,Vicenza,45.54999924,11.53999996,139,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8614,France,Paris,48.86000061,2.339999914,955,Pink (DevOps/Cloud Computing),EU
8615,Spain,Valencia,39.47999954,-0.389999986,106,"Blue (Robotics, Arduino, DiY)",EU
8620,United Kingdom,Birmingham,52.49000168,-1.889999986,718,Purple (Software/Web/Mobile Development),EU
8633,France,Paris,48.86000061,2.339999914,120,Orange (Big Data/Data Science),EU
8635,France,Toulouse,43.61999893,1.4500000480000002,567,Orange (Big Data/Data Science),EU
8636,France,Paris,48.86000061,2.339999914,174,Purple (Software/Web/Mobile Development),EU
8637,France,Nantes,47.22999954,-1.570000052,392,Orange (Big Data/Data Science),EU
8641,Poland,Wroclaw,51.11000061,17.03000069,1967,Orange (Big Data/Data Science),EU
8644,Spain,Madrid,40.41999817,-3.710000038,118,"Gray (Agile, Scrum)",EU
8648,Sweden,Stockholm,59.33000183,18.06999969,262,Purple (Software/Web/Mobile Development),EU
8649,Spain,Santander,43.45999908,-3.809999943,129,"Blue (Robotics, Arduino, DiY)",EU
8652,France,Nantes,47.22999954,-1.570000052,602,Purple (Software/Web/Mobile Development),EU
8653,Netherlands,Amsterdam,52.36999893,4.889999866,113,Purple (Software/Web/Mobile Development),EU
8654,United Kingdom,Belfast,54.61000061,-5.929999828,1133,"Blue (Robotics, Arduino, DiY)",EU
8656,Sweden,Stockholm,59.33000183,18.06999969,397,"Gray (Agile, Scrum)",EU
8664,Sweden,Gothenburg,57.72000122,12.01000023,844,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8667,Bulgaria,Sofia,42.68999863,23.30999947,280,Pink (DevOps/Cloud Computing),EU
8668,United Kingdom,Leicester,52.63000107,-1.139999986,459,Purple (Software/Web/Mobile Development),EU
8669,Finland,Helsinki,60.16999817,24.94000053,212,Pink (DevOps/Cloud Computing),EU
8671,Germany,Hamburg,53.54999924,10.0,1061,Pink (DevOps/Cloud Computing),EU
8672,France,Paris,48.86000061,2.339999914,160,Purple (Software/Web/Mobile Development),EU
8676,Germany,Berlin,52.52000046,13.38000011,567,Purple (Software/Web/Mobile Development),EU
8678,Poland,Łódź,51.77000046,19.45999908,402,Purple (Software/Web/Mobile Development),EU
8679,France,Paris,48.86000061,2.339999914,568,Purple (Software/Web/Mobile Development),EU
8686,France,Lille,50.63999939,3.069999933,162,Purple (Software/Web/Mobile Development),EU
8687,Czechia,Prague,50.08000183,14.43000031,663,Purple (Software/Web/Mobile Development),EU
8688,United Kingdom,Churchdown,51.90000153,-2.190000057,99,"Blue (Robotics, Arduino, DiY)",EU
8695,United Kingdom,Hove,50.81999969,-0.159999996,373,"Blue (Robotics, Arduino, DiY)",EU
8698,Denmark,√Örhus,56.15999985,10.21000004,420,Orange (Big Data/Data Science),EU
8703,United Kingdom,Barnsley,53.54999924,-1.5,80,"Blue (Robotics, Arduino, DiY)",EU
8704,Netherlands,Utrecht,52.09999847,5.110000134,6,Purple (Software/Web/Mobile Development),EU
8710,Portugal,Lisbon,38.72000122,-9.140000342999999,135,Purple (Software/Web/Mobile Development),EU
8711,Spain,Madrid,40.41999817,-3.710000038,189,Purple (Software/Web/Mobile Development),EU
8712,Germany,Berlin,52.52000046,13.38000011,220,Purple (Software/Web/Mobile Development),EU
8714,France,Paris,48.86000061,2.339999914,322,Purple (Software/Web/Mobile Development),EU
8715,Serbia,Belgrade,44.83000183,20.5,338,Purple (Software/Web/Mobile Development),EU
8719,United Kingdom,Stevenage,51.90000153,-0.219999999,937,Purple (Software/Web/Mobile Development),EU
8722,Ireland,Sligo,54.27999878,-8.479999542,320,Purple (Software/Web/Mobile Development),EU
8723,Spain,Madrid,40.41999817,-3.710000038,1262,Purple (Software/Web/Mobile Development),EU
8726,Denmark,Copenhagen,55.68000031,12.56999969,2699,Purple (Software/Web/Mobile Development),EU
8731,Poland,Warsaw,52.25999832,21.02000046,220,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8732,Germany,Düsseldorf,51.24000168,6.789999962,440,Orange (Big Data/Data Science),EU
8733,Germany,Berlin,52.52000046,13.38000011,1540,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8734,France,Lyon,45.75999832,4.829999924,891,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8735,Hungary,Budapest,47.50999832,19.07999992,1003,Purple (Software/Web/Mobile Development),EU
8736,Switzerland,Lausanne,46.52000046,6.619999886,31,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8737,Poland,Wroclaw,51.11000061,17.03000069,64,Orange (Big Data/Data Science),EU
8738,Sweden,Gothenburg,57.72000122,12.01000023,59,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
8740,Netherlands,Amsterdam,52.36999893,4.889999866,294,"Blue (Robotics, Arduino, DiY)",EU
8751,France,Lille,50.63999939,3.069999933,571,Purple (Software/Web/Mobile Development),EU
8752,Poland,Studzionka,49.95999908,18.77000046,25,Purple (Software/Web/Mobile Development),EU
8754,France,Paris,48.86000061,2.339999914,481,Purple (Software/Web/Mobile Development),EU
8757,Sweden,Stockholm,59.33000183,18.06999969,91,Purple (Software/Web/Mobile Development),EU
8768,Italy,Milano,45.45999908,9.18999958,786,Purple (Software/Web/Mobile Development),EU
8769,Germany,München,48.13999939,11.57999992,185,Purple (Software/Web/Mobile Development),EU
8774,Switzerland,Zürich,47.38000107,8.539999962000001,907,"Aqua (Online Marketing, WordPress)",EU
8777,United Kingdom,Edinburgh,55.95000076,-3.190000057,124,Purple (Software/Web/Mobile Development),EU
8784,Italy,Milano,45.45999908,9.18999958,178,"Gray (Agile, Scrum)",EU
8785,United Kingdom,London,51.52000046,-0.100000001,2471,Orange (Big Data/Data Science),EU
8786,Italy,Roma,41.90000153,12.47999954,174,"Gray (Agile, Scrum)",EU
8788,United Kingdom,Newcastle Upon Tyne,54.97999954,-1.620000005,765,Purple (Software/Web/Mobile Development),EU
8789,Poland,Warsaw,52.25999832,21.02000046,949,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
8797,Denmark,Copenhagen,55.68000031,12.56999969,610,Orange (Big Data/Data Science),EU
8800,Germany,Hamburg,53.54999924,10.0,667,Purple (Software/Web/Mobile Development),EU
8802,Germany,Köln,50.95000076,6.96999979,455,Pink (DevOps/Cloud Computing),EU
8804,Sweden,Stockholm,59.33000183,18.06999969,259,Purple (Software/Web/Mobile Development),EU
8806,Spain,Barcelona,41.40000153,2.170000076,572,Purple (Software/Web/Mobile Development),EU
8807,Sweden,Malmö,55.61000061,13.02000046,77,Purple (Software/Web/Mobile Development),EU
8808,Germany,München,48.13999939,11.57999992,730,Purple (Software/Web/Mobile Development),EU
8810,Belgium,Brussels,50.83000183,4.329999924,328,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8811,Germany,Heidelberg,49.41999817,8.68999958,226,Purple (Software/Web/Mobile Development),EU
8812,France,Paris,48.86000061,2.339999914,1969,Purple (Software/Web/Mobile Development),EU
8814,France,Bordeaux,44.84000015,-0.579999983,71,Orange (Big Data/Data Science),EU
8818,United Kingdom,Dartmouth,50.34999847,-3.579999924,8,Orange (Big Data/Data Science),EU
8820,France,Paris,48.86000061,2.339999914,127,"Blue (Robotics, Arduino, DiY)",EU
8821,Netherlands,Leiden,52.16999817,4.489999771,112,Purple (Software/Web/Mobile Development),EU
8823,Germany,Stuttgart,48.79000092,9.18999958,324,Orange (Big Data/Data Science),EU
8827,Lithuania,Vilnius,54.70000076,25.27000046,980,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8829,France,Lyon,45.75999832,4.829999924,819,Pink (DevOps/Cloud Computing),EU
8831,France,Saint-Quentin,49.84999847,3.279999971,69,Pink (DevOps/Cloud Computing),EU
8833,Switzerland,Basel,47.56999969,7.579999924,475,Purple (Software/Web/Mobile Development),EU
8834,Spain,Madrid,40.41999817,-3.710000038,1150,Orange (Big Data/Data Science),EU
8836,France,Paris,48.86000061,2.339999914,268,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8837,Germany,Dresden,51.04999924,13.73999977,187,Orange (Big Data/Data Science),EU
8841,Germany,Mainz,50.0,8.260000229,102,Orange (Big Data/Data Science),EU
8849,Germany,Köln,50.95000076,6.96999979,567,Pink (DevOps/Cloud Computing),EU
8850,Germany,Köln,50.95000076,6.96999979,827,Purple (Software/Web/Mobile Development),EU
8852,Spain,Madrid,40.41999817,-3.710000038,400,Purple (Software/Web/Mobile Development),EU
8856,Norway,Oslo,59.90999985,10.75,87,"Blue (Robotics, Arduino, DiY)",EU
8857,Poland,Gliwice,50.31000137,18.67000008,486,"Gray (Agile, Scrum)",EU
8858,United Kingdom,Leeds,53.79000092,-1.5499999519999998,866,Purple (Software/Web/Mobile Development),EU
8860,France,Toulouse,43.61999893,1.4500000480000002,739,"Blue (Robotics, Arduino, DiY)",EU
8864,Denmark,Odense,55.40000153,10.38000011,371,Purple (Software/Web/Mobile Development),EU
8865,Sweden,Stockholm,59.33000183,18.06999969,280,"Blue (Robotics, Arduino, DiY)",EU
8866,Netherlands,Utrecht,52.09999847,5.110000134,21,"Gray (Agile, Scrum)",EU
8870,Switzerland,Lausanne,46.52000046,6.619999886,71,"Aqua (Online Marketing, WordPress)",EU
8873,Ukraine,Kyiv,50.43999863,30.52000046,1358,Purple (Software/Web/Mobile Development),EU
8874,Netherlands,Utrecht,52.09999847,5.110000134,413,Purple (Software/Web/Mobile Development),EU
8875,United Kingdom,London,51.52000046,-0.100000001,2956,Purple (Software/Web/Mobile Development),EU
8876,United Kingdom,Cambridge,52.20999908,0.119999997,266,Pink (DevOps/Cloud Computing),EU
8877,Spain,Barcelona,41.40000153,2.170000076,1460,Orange (Big Data/Data Science),EU
8878,Greece,Athens,37.97999954,23.72999954,1428,Pink (DevOps/Cloud Computing),EU
8880,Germany,München,48.13999939,11.57999992,1848,"Gray (Agile, Scrum)",EU
8883,Hungary,Budapest,47.50999832,19.07999992,109,Purple (Software/Web/Mobile Development),EU
8891,Slovenia,Ljubljana,46.06000137,14.51000023,37,Pink (DevOps/Cloud Computing),EU
8894,France,Paris,48.86000061,2.339999914,211,Pink (DevOps/Cloud Computing),EU
8900,United Kingdom,London,51.54000092,-0.050000001,104,Purple (Software/Web/Mobile Development),EU
8901,United Kingdom,Reading,51.43000031,-0.99000001,1440,"Blue (Robotics, Arduino, DiY)",EU
8902,Italy,Roma,41.90000153,12.47999954,434,Orange (Big Data/Data Science),EU
8903,Poland,Warsaw,52.25999832,21.02000046,1036,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8907,Netherlands,Utrecht,52.09999847,5.110000134,292,Purple (Software/Web/Mobile Development),EU
8912,Germany,Aachen,50.77000046,6.090000152999999,310,Purple (Software/Web/Mobile Development),EU
8913,Spain,Madrid,40.41999817,-3.710000038,765,Purple (Software/Web/Mobile Development),EU
8914,United Kingdom,Bristol,51.45000076,-2.599999905,674,"Aqua (Online Marketing, WordPress)",EU
8915,Romania,Cluj-Napoca,46.77999878,23.59000015,234,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8916,United Kingdom,Oxford,51.75,-1.269999981,49,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
8917,Greece,Athens,37.97999954,23.72999954,496,Pink (DevOps/Cloud Computing),EU
8918,Czechia,Prague,50.08000183,14.43000031,1055,Orange (Big Data/Data Science),EU
